gene,avg_rank_metric,avg_log2FC
UBE2J1,4.136911494133544e-4,0.005134438796074993
BNIP3L,4.1330457358315485e-4,0.006378506566761001
HIST2H2BC,4.1048540405807686e-4,0.006387212702014613
DPYSL2,4.0964410179925004e-4,0.006617176532352568
ARHGAP25,4.07362198477285e-4,0.005359688347922982
RAB11B,4.044466744106887e-4,0.005393658262234746
LETMD1,4.0096837091327235e-4,0.004429330263512298
BCL2,3.987281989043834e-4,0.004850835479078557
ATP5H,3.95806440699846e-4,0.004242109666454133
XPNPEP1,3.8842276351919175e-4,0.005448357004493352
SNAPC5,3.8798291216266033e-4,0.00531858478889429
SLC25A39,3.8507242468899494e-4,0.006253177045022142
EDARADD,3.776711374705572e-4,0.0047142193197459705
TESPA1,3.7277568658321335e-4,0.005288495044455096
SPOCK2,3.7137487842884155e-4,0.00461377311029971
TBCD,3.690667715287184e-4,0.0049484698403620036
POLR2C,3.654565817913921e-4,0.004800938730002037
ATF7IP,3.618271197978886e-4,0.005511128696841575
MED10,3.5691739155432027e-4,0.004811590412360135
NEU1,3.565026137930126e-4,0.004583174542458165
GTF2E2,3.5604485627165245e-4,0.004640661292023196
ZZEF1,3.542284585567905e-4,0.005313378089267319
RCC2,3.4792598046610296e-4,0.00541074176004278
HSPA5,3.4705205262606554e-4,0.003180484491512875
COPB2,3.4591296292601386e-4,0.004454046526770876
TPM4,3.4164168035441745e-4,0.0048051040748397335
NDUFAF3,3.399286345581398e-4,0.003000614422723986
PMS2P1,3.3756682586018327e-4,0.005569350274063103
GATAD2A,3.3390180624340434e-4,0.003661034886701286
LAPTM4A,3.251177103292293e-4,0.003191414628454376
PPIH,3.2371219681641357e-4,0.004092081675616784
STX16,3.14947950798185e-4,0.005422580512307349
RAPGEF6,3.113033680147692e-4,0.0041624911201585055
ABHD13,3.092595042104323e-4,0.004359463247277255
NUTM2A-AS1,3.0478533083151216e-4,0.0034976587276319537
SMEK2,2.980025794061457e-4,0.0038237023279493873
QRSL1,2.9498943172237134e-4,0.004205438868128209
ASPSCR1,2.92440027293054e-4,0.005613303584802582
CRTC2,2.9013182408434433e-4,0.003146277317338287
IFNGR1,2.895671928903342e-4,0.004294372540977909
TSR2,2.884906645463354e-4,0.003856372302291561
ADD3,2.873549509423439e-4,0.004247775404127136
MUM1,2.8557238828057056e-4,0.004703133593566757
TMCO1,2.850761890778304e-4,0.004007298306446486
KIAA0430,2.821190710786795e-4,0.005585008150098424
USMG5,2.8124918533415825e-4,0.003327705254720303
EPB41L4A-AS1,2.798925077415688e-4,0.0020236481512022103
OCIAD1,2.7814440413350127e-4,0.0017757835045636682
PCBP2,2.742402759896676e-4,0.004212208321579692
MSI2,2.738849908115594e-4,0.0033773586333540866
MAGOHB,2.726711267095104e-4,0.00336472897352796
MATR3,2.6568814515801834e-4,0.004906798158017652
INTS6,2.6153649216166574e-4,0.0025279035866841238
TSTA3,2.5125921546859944e-4,0.003677102637114779
CEP57,2.5124612497464706e-4,0.0037122530843013727
NCLN,2.499552698204232e-4,0.003897594810552013
ARHGDIA,2.4772578847697703e-4,0.002723877439047924
KLRC2,2.4572520451603033e-4,4.119125582738781e-4
LSM6,2.450813012962464e-4,0.002173900092574627
OVCA2,2.4367046030368384e-4,0.0034789925987396705
GPR89A,2.4153924093056633e-4,0.0038431281925801293
MRPL22,2.3709391349646748e-4,0.004585087278898485
PTAR1,2.27560388045584e-4,0.0027610167661223984
CD81,2.2721712261628818e-4,0.0032393818256927728
PTGES3,2.2492887683022906e-4,0.0034747753353606553
PAK2,2.2437723932262885e-4,0.0014869002747140588
PITPNC1,2.2157848374066395e-4,0.0026181309092304142
PSMD13,2.2133747432891276e-4,0.0041673197627084884
AKR1A1,2.1985968261511836e-4,0.002257198532976514
SSR1,2.1135948889000933e-4,0.0031649015884680073
ATP6AP1,2.079637073062699e-4,0.003840945697958236
RPL15,2.0564402818437353e-4,0.003117630576334225
PSMC4,2.0503783160296643e-4,0.00383912176682251
TNIP1,1.9928534622259793e-4,0.0036613749823959764
SAP30BP,1.9364770341326408e-4,0.0038258311663694573
YWHAQ,1.9166173931329147e-4,0.0020641440231277046
PGK1,1.914653612386736e-4,0.002588827377644987
APBB1,1.8960618760413518e-4,0.0015482438222168637
MRPL52,1.893240704057395e-4,0.0021051088170979952
SSSCA1,1.8866782827132823e-4,0.0031150824414608903
ATP6V0B,1.8510451847289798e-4,0.002339318163750218
MPG,1.8369402285320406e-4,0.0042721342895735166
OXA1L,1.833541486786195e-4,0.003075933145512487
FRMD8,1.8118405341076442e-4,0.0030045425598079945
FMNL1,1.772406917660272e-4,0.002823002143961612
ANKRD42,1.6197012033575305e-4,0.002305722455183566
TRPV2,1.5915659471985591e-4,0.001925582416011174
FABP5,1.5579144668952078e-4,0.003924069582661289
C11orf73,1.5533286286193617e-4,0.002314236521588255
ATP6V1E1,1.4227610463625603e-4,0.0013221877819326504
FDX1L,1.4134394143733317e-4,0.004083241853209471
DGKA,1.336761242136247e-4,0.0024169926999801942
RCBTB2,1.3274408758269423e-4,0.0013885326338554788
IAH1,1.3103951763355842e-4,0.002077270521780302
ZNF800,1.1830427680605147e-4,0.0014698322197409552
DUS3L,1.122878420726246e-4,0.0023786972816811362
LOC100506023,1.0903108591881592e-4,0.003094626419132373
RPL10,1.066136052703013e-4,0.0011949326659519632
C4orf3,1.0650713408647578e-4,0.0021476475963542185
VKORC1,1.0253088238254654e-4,8.438863695136909e-4
AMD1,1.0250651621741007e-4,0.0019340408625834154
RPL13,1.0245650856851083e-4,0.0016093124181900697
FRG1,1.0060940099351134e-4,6.204255578126571e-4
ARL8B,9.967755399590822e-5,0.0017232518139623353
WDFY1,9.25679358527866e-5,9.191667481971938e-4
APOPT1,8.852122192288307e-5,0.0016189231164034968
RPP30,8.628629975408186e-5,0.0013429024380635702
NSRP1,8.193989378837215e-5,0.0011645943437290603
SENP7,8.007864196511234e-5,9.185164944183823e-4
ZFYVE28,6.908159964990353e-5,-3.638057996759958e-4
ATM,6.733408575272445e-5,0.002032593049703489
KAT7,6.340921644463953e-5,6.489251981947904e-4
PDE4B,5.6479910745502464e-5,0.0012246090495118098
IDS,5.474127851682286e-5,6.859271391580747e-4
CDK11B,5.165461780961186e-5,8.934545878529538e-4
SBDS,5.039549517205211e-5,5.824889432250297e-4
SLC35B3,4.8477386437255436e-5,0.0011466802565394047
CUL5,4.592666417705601e-5,6.735867347922973e-4
PUM2,4.1100748426446044e-5,0.0026042316810467635
CELF2,4.109863774080505e-5,7.098866329396855e-4
COX17,1.6762347722630918e-5,9.611491985652171e-4
DERL2,1.4213929295232072e-5,0.0010087257166423787
ELAVL1,1.4210062089158557e-5,0.00118996381013876
ZFP36L1,1.383401920810026e-5,8.177673000456225e-4
SUMF2,1.212968562770193e-5,4.648763399582169e-4
ANP32E,1.1731813949086832e-5,-6.552648252361363e-4
S100PBP,7.523052486063996e-6,3.729920343963323e-4
TUBA1B,4.228863635195241e-6,3.1315005425288424e-4
PKN1,-7.006740230405891e-6,-2.947189183777887e-4
ATP13A1,-1.2012933019092573e-5,6.47331053389007e-5
ZNF33A,-1.465504009930215e-5,2.7206328918442815e-4
KRI1,-1.566322697457415e-5,-8.102211711226631e-5
CDC42EP3,-1.8696171034902812e-5,-2.972142624573967e-4
SNX17,-2.442448479614414e-5,-2.929302829581342e-4
SFSWAP,-2.6978405853019613e-5,7.690948415189808e-4
RNF168,-2.804182503684634e-5,-7.761725013842928e-4
TRAF5,-2.823975958801272e-5,-9.492733646209431e-4
MYCBP2,-2.9476024661169235e-5,9.23644967031674e-5
USP12,-3.733166444209937e-5,0.0018948552761018198
STMN3,-3.8523429602955854e-5,-5.389028484418378e-5
EIF3K,-3.9457659208518384e-5,-5.544562348983164e-4
BRK1,-4.176163616293971e-5,9.139505341904473e-6
ABHD17A,-4.5262387871055906e-5,-5.143181896088778e-5
ADH5,-4.641680435080901e-5,-5.507890777121971e-4
TMX2,-4.903568503956923e-5,-2.6610468296630506e-4
SKA2,-4.9143431751405326e-5,-8.141775177105958e-4
SYNRG,-5.070654127020971e-5,1.527002656461812e-4
RBM42,-6.277989041063489e-5,-7.135301684674598e-5
AP2A2,-6.37850641547902e-5,-6.07888170522691e-4
CLINT1,-6.696480276661439e-5,-6.941188631937487e-4
SYAP1,-6.848455618750915e-5,-7.91861614757493e-4
NUDT2,-6.885550383074205e-5,-1.8787584315923777e-4
UBE2A,-7.216936666407334e-5,0.001237396417476121
WIPI2,-7.45036137257755e-5,-0.0016833425576127789
FAM98C,-7.584496643870534e-5,-9.810718001755656e-4
HK1,-7.665830119448343e-5,-7.681487059092101e-4
SDF2,-8.415358098125229e-5,-3.3393243624497255e-4
IL6ST,-8.718794381781473e-5,-0.0012020989627934174
CNOT2,-8.984908903438861e-5,-0.001967822350226573
ZAP70,-9.079760150892446e-5,-0.0015428964210689364
FAM127A,-9.804789704354584e-5,-0.0017663845238253917
H3F3AP4,-1.1009844252199316e-4,-0.0022319629732379114
CYC1,-1.1040128661231426e-4,-0.0026779716369435378
NDUFA12,-1.1710835309752967e-4,-0.0015202772943801878
EBP,-1.2154571896567004e-4,-0.0011050855567136487
FAM50A,-1.231081283190835e-4,-0.002056981451408503
RNPEPL1,-1.3029976245278584e-4,-8.354474544848057e-4
SERP1,-1.3391733129732017e-4,-0.0014283460353481275
TADA3,-1.3943184208862198e-4,-4.097679139503084e-4
UGCG,-1.4007913083265245e-4,-0.0022180918847430607
GABPB1,-1.4397904980641377e-4,-0.0013566831482038555
ITM2C,-1.4603580734188235e-4,-0.0021179466939918266
MRPL14,-1.5018893371620133e-4,-0.0017764976709629511
AMICA1,-1.5138468275219933e-4,-0.002311547400216728
CCNT1,-1.5270797879093196e-4,-7.132411070577571e-4
REST,-1.591555470945038e-4,-0.0014131520449677986
PPP2R5A,-1.6005488662231094e-4,-0.0022849175755645435
PPP1R7,-1.6244695398909853e-4,-0.0011540731537490682
UBE2D3,-1.652584830320657e-4,-0.003268304131237747
RCSD1,-1.657436278937538e-4,-0.001846094011682855
ZNF414,-1.6601603628128595e-4,-1.6417284961619825e-4
DNAJC15,-1.678166247385954e-4,-0.0010431151687651274
TSFM,-1.6887751607561175e-4,-0.0012713548801365172
GPR171,-1.6955562151463893e-4,-0.0021894896922741817
QTRT1,-1.710607196958234e-4,-0.001683511866831533
TUBB,-1.7554867917048456e-4,-0.0030329331747963903
NCKAP1L,-1.8027239549487514e-4,-0.0017192552755618035
IKBKE,-1.8121966836630752e-4,-0.0022872279063759168
HNRNPU,-1.8167767280423758e-4,-0.0025561460562823716
PSMA1,-1.8789399791046513e-4,-0.002125616242696075
MAPKAP1,-1.9029750493369408e-4,-0.0016677308442301546
EML2,-1.9162090624856264e-4,-0.0030363156093156313
CCDC53,-2.0262068794332704e-4,-0.0018415625061680048
UBE2W,-2.0799565770240465e-4,-0.0017209360823604008
AFF4,-2.1289107972028993e-4,-0.002078672636251037
ATP6V0C,-2.156226842255436e-4,-0.002808374700034769
RBM25,-2.1734221915690154e-4,-0.0035976950461548743
AZIN1,-2.1767328053828294e-4,-0.003595663407515281
PSMA6,-2.2464903005828095e-4,-0.002778600156559911
COA5,-2.2683637514236933e-4,-0.001738608571380412
PPCS,-2.2724005747657108e-4,-0.00297467383297066
PNN,-2.2798094440094088e-4,-0.002291224833085099
MAPK1,-2.2926648091306097e-4,-0.004455925716455081
DDA1,-2.3374364992882518e-4,-0.0018087310197548799
FIS1,-2.3540446806190107e-4,-0.002233029039851522
BCAS2,-2.3773931584445242e-4,-0.0035529254704251257
C21orf59,-2.378514114232449e-4,-0.0024506053773598125
TXNDC12,-2.3874869589040362e-4,-0.0019512948543949865
ARPC4,-2.3971196825252423e-4,-0.0025207517197372094
PTK2B,-2.481965013884288e-4,-0.002880614745424075
FLJ31306,-2.538866168678399e-4,-0.0035199490901128136
MRPL49,-2.673364728818555e-4,-0.0035115089099738467
WBP1,-2.675675299253902e-4,-0.004162158845742247
NTMT1,-2.781347561271206e-4,-0.0032932528178424786
RASSF1,-2.812567945845085e-4,-0.0033494541002506277
RPS6,-2.824287295398608e-4,-0.004095848317481882
WTAP,-2.8251760752274417e-4,-0.004089325035822371
EID1,-2.82679980922607e-4,-0.0033642482578803835
CDIPT,-2.8305815316155656e-4,-0.0013502465725360859
MRPS18B,-2.836970555257948e-4,-0.00254778035607519
TMEM80,-2.8417539753970527e-4,-0.0025015210384805296
ATG4D,-2.857526281197847e-4,-0.003997646341114675
UQCRHL,-2.9662183099483594e-4,-0.004481258873789765
UBXN4,-2.976784465127285e-4,-0.002583041082743531
FLOT2,-2.983740324943979e-4,-0.003679455262680516
PNRC2,-3.0288708312957083e-4,-0.0036120055809597067
CLIC3,-3.0530303978748465e-4,-0.0033100649536241702
LMBRD1,-3.063810499300719e-4,-0.0030928757090106394
ACAA2,-3.07420870112876e-4,-0.0038846148456997106
SLC3A2,-3.097395082026172e-4,-0.004195768911209845
TRADD,-3.130954725810045e-4,-0.003783663331795508
SECISBP2L,-3.131499051405134e-4,-0.003496709760873332
GLS,-3.207538840565204e-4,-0.003456034374807847
FUS,-3.227438688560335e-4,-0.003842926296237669
LYPLA2,-3.228075072557199e-4,-0.0034955174422916335
CDC25B,-3.2475078343327036e-4,-0.004426515713570718
LOC100996286,-3.2955472795555404e-4,-0.004621952690626113
PLEKHM1,-3.348283694527449e-4,-0.004734103007867625
FAM172A,-3.3684112145771834e-4,-0.005148698051472064
KAT8,-3.381356533459892e-4,-0.0033561114603693934
H2AFV,-3.487928959386676e-4,-0.003917955934588686
POLR2E,-3.527351277399933e-4,-0.0028875711556846993
ORAOV1,-3.5429435210367603e-4,-0.0023871372164558993
LOC101929876,-3.566054031683055e-4,-0.0037711922033502807
NCL,-3.5982328549446477e-4,-0.004580177904527436
C19orf24,-3.6054331947404786e-4,-0.004259022832409543
LOC101928464,-3.6103449711402343e-4,-0.004620003713057818
HNRNPL,-3.6105943800547694e-4,-0.004015370519472501
FBXO6,-3.611026471603326e-4,-0.004883400977068894
CEBPZOS,-3.618473839550396e-4,-0.002641987458128049
PYCR2,-3.637068829983128e-4,-0.004071279892985586
MFF,-3.671138681492287e-4,-0.004105959544373516
KRT10,-3.710559447422566e-4,-0.004515120675945998
GTPBP3,-3.802354978194529e-4,-0.003635481842725115
TMC8,-3.8367296227681156e-4,-0.004322765357694564
APOBEC3F,-3.863723256164489e-4,-0.0043961809454285015
TPI1,-3.88077245348004e-4,-0.004406893280034398
TMEM181,-3.892043550248514e-4,-0.0024759541048347544
ELF2,-3.9563718540348587e-4,-0.0053784132640466
TM2D3,-4.039953057303126e-4,-0.005158786668411367
NISCH,-4.0743610542114394e-4,-0.005233322160276478
TMEM173,-4.105061433932517e-4,-0.005334612013962353
IFT27,-4.1445813865715974e-4,-0.005322348949655902
OCEL1,-4.1751840016788903e-4,-0.004479473668630173
RPA3OS,-4.192605399191096e-4,-0.002995829034743452
JOSD2,-4.2183260931945857e-4,-0.005646054902563929
FTSJ1,-4.236124126871545e-4,-0.00502763365600435
APEX1,-4.2656312471219324e-4,-0.004934258461557356
TGFBR1,-4.2710445321210617e-4,-0.004447262726211184
WDR46,-4.277893333166922e-4,-0.00541016624671007
ETNK1,-4.288893394411008e-4,-0.004964950234522786
BTG3,-4.383209842269572e-4,-0.00606646079347015
VOPP1,-4.3996836570503066e-4,-0.005559547129376424
DNM2,-4.4599807778475294e-4,-0.005304730603193319
GOLGA3,-4.487140926745179e-4,-0.005511909264436574
MKL1,-4.497486712712667e-4,-0.0064598219759876745
RPL12,-4.512910909261138e-4,-0.005282638785525518
UBE2D2,-4.5263390490875055e-4,-0.006008837901284928
PHKG2,-4.567313575596024e-4,-0.0038888624028007614
MITD1,-4.578718802225955e-4,-0.005077030653610082
NDUFA5,-4.643695585127982e-4,-0.005948716087210969
CNOT6L,-4.747669462917561e-4,-0.005652300393398276
ETHE1,-4.7676188464292263e-4,-0.00565586630503739
RNASEK,-4.807914412300623e-4,-0.0065745752890338524
BOLA3,-4.8159888490286574e-4,-0.004982393317087995
ABHD3,-4.8568487598764967e-4,-0.005592970809446121
YY1,-4.867251488951594e-4,-0.005794288964746845
USP16,-4.893530001554135e-4,-0.00667828245959842
GPSM3,-4.903391713770182e-4,-0.005771533024071268
HSPB1,-4.904250339192971e-4,-0.005000636084739711
PIGF,-5.076168986912757e-4,-0.005585067435660775
HAGHL,-5.122417958090274e-4,-0.004435385808719703
C7orf50,-5.12922954497442e-4,-0.006233355619843111
PPIL2,-5.136049347988176e-4,-0.005584602185316357
NUDCD2,-5.170302205758073e-4,-0.006580753957788473
AKTIP,-5.209704905863279e-4,-0.006424930050345894
FKBP5,-5.279411695631206e-4,-0.005163950814877867
ERCC1,-5.310426757437146e-4,-0.005674850467762677
MANF,-5.378329861854762e-4,-0.007838788003236964
POLR2J3,-5.398759980387347e-4,-0.005856888792417938
HERC2,-5.414115933716828e-4,-0.006747330531937007
TRERF1,-5.444177178043681e-4,-0.0071995264833578255
HAGH,-5.464766260417464e-4,-0.006463016581485132
AES,-5.543218670567544e-4,-0.006470238961854155
RNU4-2,-5.555573409559658e-4,-0.006800039800093988
SMU1,-5.675442249937847e-4,-0.006772966559743443
GRSF1,-5.719718281828632e-4,-0.006507908916711506
NAF1,-5.726648748894968e-4,-0.00619649070386087
PCM1,-5.778985597997522e-4,-0.006393144771898187
DUSP22,-5.801670354018259e-4,-0.007638108046806611
SNX3,-5.817743661550617e-4,-0.005596082339156261
MRPL46,-5.830234626089386e-4,-0.005302018396811889
ING1,-5.87806785788895e-4,-0.0072467236106000055
TRAPPC2,-5.943324878584684e-4,-0.0073109718771074955
CNOT8,-5.983591284400596e-4,-0.006854916928688154
DHRS4L2,-6.013168050608245e-4,-0.007196949631016802
PRKX,-6.024836018570283e-4,-0.006299941388700811
ECH1,-6.151521933785815e-4,-0.00878397546735896
MPHOSPH8,-6.1645656336784e-4,-0.005012474865631116
FOXO1,-6.19181560950554e-4,-0.006468770649800111
LSM2,-6.213244633252328e-4,-0.0067847636030400876
TRIM26,-6.24847222577601e-4,-0.005532797639558266
SWI5,-6.337700609726184e-4,-0.005379359997328089
RWDD1,-6.427495216394567e-4,-0.00896763181984129
CD58,-6.550246098676109e-4,-0.006991312202409606
TMEM106B,-6.579462745805682e-4,-0.007052273169380313
LSM5,-6.669659040416836e-4,-0.00812014433290548
MRPL20,-6.696965082051983e-4,-0.006382899590399174
RNU2-2P,-6.730027903326202e-4,-0.0061078196269138225
ANAPC5,-6.739122924684382e-4,-0.006331740464458957
ZNF652,-6.946036603996084e-4,-0.007565066973721836
DNAJB14,-6.949324195809795e-4,-0.008205473246436052
LMAN2,-6.979136797221809e-4,-0.009045726993305024
NOP58,-6.990421559498167e-4,-0.009302655973189172
UQCRH,-7.052646970402652e-4,-0.0078711295488198
DHX15,-7.0565888657968e-4,-0.008933170701031092
YPEL3,-7.076974753650579e-4,-0.009036063592021996
NME3,-7.086268992851683e-4,-0.007569442916641388
KPNA5,-7.142554932564379e-4,-0.006657589965153406
HSP90AB1,-7.188601325970992e-4,-0.007634957083886009
TTC14,-7.215110432105555e-4,-0.008575448863187009
HSPA9,-7.360042135569857e-4,-0.008041181048450469
PBX4,-7.512026766399142e-4,-0.0066112652408197425
STX5,-7.547057692464275e-4,-0.007063958120048667
SHARPIN,-7.587829188348009e-4,-0.007811404834000452
RABGEF1,-7.61815171303761e-4,-0.008655894255099857
NINJ1,-7.623760071513765e-4,-0.008055780093268287
RPL38,-7.635186922721004e-4,-0.008801177137667504
RBM6,-7.667741056610989e-4,-0.009118285843607403
ABTB1,-7.740897299878994e-4,-0.008308133685832903
EMC6,-7.777955123105083e-4,-0.009754737459614918
MTCH2,-7.850092232813606e-4,-0.008946035961216979
DANCR,-7.876288708159313e-4,-0.007888877172201601
SNHG5,-7.881460013313388e-4,-0.00935508312078701
USF2,-7.888220751718256e-4,-0.008862996177957737
HERC1,-7.922300102228468e-4,-0.0082947972688427
MRPL32,-7.924284366373335e-4,-0.007179064944345475
LOC101927902,-7.945413102533588e-4,-0.006829282193625859
