"","B cell__100","B cell__77","B cell__89","B cell__90","B cell__99","Eosinophil__19","Eosinophil__20","Eosinophil__86","LinNeg__10","LinNeg__25","LinNeg__26","LinNeg__27","LinNeg__28","LinNeg__29","LinNeg__30","LinNeg__34","LinNeg__35","LinNeg__36","LinNeg__37","LinNeg__38","LinNeg__39","LinNeg__40","LinNeg__44","LinNeg__45","LinNeg__46","LinNeg__47","LinNeg__48","LinNeg__49","LinNeg__50","LinNeg__57","LinNeg__58","LinNeg__59","LinNeg__60","LinNeg__66","LinNeg__68","LinNeg__7","LinNeg__70","LinNeg__76","LinNeg__78","LinNeg__80","LinNeg__97","mDC__88","Monocytes__1","Monocytes__11","Monocytes__12","Monocytes__13","Monocytes__14","Monocytes__15","Monocytes__2","Monocytes__22","Monocytes__23","Monocytes__24","Monocytes__3","Monocytes__4","Monocytes__5","Monocytes__56","Monocytes__69","Neutrophils__12","Neutrophils__17","Neutrophils__18","Neutrophils__23","Neutrophils__24","Neutrophils__25","Neutrophils__26","Neutrophils__27","Neutrophils__28","Neutrophils__29","Neutrophils__30","Neutrophils__32","Neutrophils__35","Neutrophils__36","NK cell__55","NK cell__87","NK cell__91","NK cell__98","pDC__79","T cell_CD4_21","T cell_CD4_31","T cell_CD4_42","T cell_CD4_51","T cell_CD4_52","T cell_CD4_53","T cell_CD4_54","T cell_CD4_61","T cell_CD4_63","T cell_CD4_64","T cell_CD4_65","T cell_CD4_71","T cell_CD4_72","T cell_CD4_73","T cell_CD4_74","T cell_CD4_75","T cell_CD8_32","T cell_CD8_62","T cell_CD8_67","T cell_CD8_83","T cell_CD8_84","T cell_CD8_85","T cell_CD8_92","T cell_CD8_93","T cell_CD8_94","T cell_CD8_95","T cell_CD8_96","T cell_DN_82","T cell_gdT_18","T cell_gdT_33","T cell_gdT_43","T cell_gdT_8","T cell_gdT_9","T cell_Other_41","T cell_Other_81"
"17",0.00369888601882733,0.00246592401255155,0.00308240501568944,0.00493184802510311,0.0154120250784472,0.772450696931774,0.0345229361757217,0.316254754609737,0.00246592401255155,0.23364630018926,0.485170549469518,0.077060125392236,1.77916417505595,1.26070365141698,0.936434643766452,0.133776377680922,0.0147955440753093,1.17871167799964,0.027741645141205,0.382218221945491,0.77060125392236,0.0560997712855478,0.511062751601309,0.197890402007262,0.303308653543841,0.23056389517357,0.460511309344003,0.116514909593061,0.170765237869195,4.77587833130922,0.368039158873319,1.76930047900574,1.09240433756034,0.0184944300941366,1.18364352602475,0.0733612393734087,0.281731818434015,0.0357558981819975,0.147955440753093,0.150421364765645,NA,0.0628810623200646,0.0283581261443429,0.6947740905364,0.00369888601882733,0.00123296200627578,0.00246592401255155,0.0258922021317913,0.00246592401255155,0.00246592401255155,0.00184944300941366,0.0536338472729963,0.00616481003137888,0.0234262781192398,NA,0.00308240501568944,0.082608454420477,27.6362268896684,2.73470972991967,5.67285819087485,1.064046211416,2.76984914709853,1.46845774947445,3.57250741318406,0.40009617103649,5.03973220065224,7.51675287126027,12.111385787647,0.708336672605434,0.0474690372416174,4.58785162535217,0.00123296200627578,NA,0.725598140693295,0.00369888601882733,0.022193316112964,0.0203438731035503,0.0104801770533441,NA,NA,0.00123296200627578,0.00123296200627578,0.00123296200627578,0.00493184802510311,0.00246592401255155,0.0369888601882733,NA,0.0178779490909988,NA,0.00986369605020621,0.000616481003137888,0.00184944300941366,NA,0.00739777203765466,0.00616481003137888,0.00493184802510311,0.00493184802510311,NA,0.0209603541066882,0.000616481003137888,NA,0.00801425304079255,0.00801425304079255,0.00554832902824099,0.00246592401255155,0.00493184802510311,0.0123296200627578,0.011096658056482,0.00678129103451677,0.680595027464229,1.52332455875372
"18",0.183969397740415,0.450849568543724,0.178987634552086,0.231651988257272,0.0580019571212526,0.0932301396672894,0.466506538564185,0.023841295258429,0.0270438573080687,0.127034961302375,0.0914509385286007,0.135219286540343,0.257628324882128,0.18788364024553,0.107819589004537,0.000355840227737746,0.510630726803665,0.396406013699849,0.0170803309314118,0.0551552352993506,0.00142336091095098,20.6978026865937,0.0508851525664976,0.26047504670403,0.232719508940486,0.00177920113868873,4.75295792189307,0.185748598879103,NA,1.41873498799039,0.111733831509652,2.25602704385731,NA,0.0220620941197402,0.843697179966195,0.00106752068321324,NA,0.023841295258429,0.112801352192865,0.00142336091095098,0.341962458855974,0.019571212525576,0.00213504136642647,NA,0.0135219286540343,0.114224713103816,4.95792189307001,0.149097055422115,0.0394982652788898,0.0697446846365982,0.0263321768525932,0.113868872876079,3.14135753046882,0.749399519615693,0.113513032648341,0.0633395605373187,0.000711680455475492,18.4770038252824,0.935859798950271,2.35139222489102,0.91557690596922,0.719508940485722,0.43732763988969,12.7059870118317,0.874299439551641,0.933368917356107,0.988524152655458,0.807401476736945,0.385730806867716,0.436615959434214,0.488924472911663,0.217418379147763,0.832666132906325,NA,0.0686771639533849,0.0398541055066275,0.0103193666043946,0.00213504136642647,0.00604928387154168,0.280757939685081,0.00711680455475491,0.656169379948403,2.03220354061027,0.0039142425051152,0.000355840227737746,0.00213504136642647,2.84921270349613,0.00177920113868873,0.0227737745752157,NA,0.000711680455475492,0.867182634996886,0.933724757583845,0.10888710968775,0.135930966995819,0.145182812917,0.00640512409927942,2.20585357174629,0.00213504136642647,0.0142336091095098,1.43545947869407,0.300684992438395,0.199626367760875,0.0843341339738457,0.00142336091095098,0.113868872876079,0.407792900987457,0.00640512409927942,0.000711680455475492,NA,NA
"25",0.000979738997531058,0.0313516479209938,0.0568248618568013,NA,0.034290864913587,0.348787083121057,0.672100952306306,0.0627032958419877,0.00195947799506212,0.0862170317827331,0.0617235568444566,0.017635301955559,0.143041893639534,2.73837049809931,3.62111533487479,0.000979738997531058,0.570208096563076,0.4448015048791,NA,0.497707410745777,0.000979738997531058,6.6465493592507,0.0156758239604969,14.8332484226202,0.189089626523494,NA,3.02935298036603,0.0744601638123604,NA,4.49994121566015,1.25994435082494,16.2862013559588,NA,0.27824587529882,17.03570168907,0.00391895599012423,NA,0.296860916251911,10.6046949092762,0.00587843398518635,0.00587843398518635,0.0284124309284007,NA,NA,NA,NA,0.0323313869185249,0.0440882548888976,NA,0.00195947799506212,NA,0.00587843398518635,NA,0.00391895599012423,NA,0.000979738997531058,NA,4.52345495160089,0.434024375906259,0.149900066622252,0.050946427871615,0.0499666888740839,2.93823725359564,1.04832072735823,NA,1.7948818434769,0.229258925422268,0.425206724928479,1.60285299996081,0.0597640788493945,2.02316102990163,0.00391895599012423,0.0117568679703727,NA,NA,0.000979738997531058,NA,NA,NA,NA,0.000979738997531058,NA,NA,NA,NA,NA,0.00293921699259317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00195947799506212,NA,NA,NA,NA,0.00391895599012423,NA,NA,NA,NA,0.0068581729827174,NA,NA,NA
"75",0.0030332627594198,0.0163796189008669,0.00485322041507168,0.00242661020753584,0.00545987296695564,0.188062291084027,0.205655215088662,0.0624852128440478,NA,4.59660638562476,1.24909760432907,0.752855816887994,1.19449887465952,0.197768731914171,3.1048477605421,1.01674967695752,0.248727546272423,2.20518202609819,0.27420695345155,0.231741274819673,0.0188062291084027,0.00181995765565188,1.77809862957189,0.128610340999399,4.40308422157378,0.0127397035895631,0.0206261867640546,0.247514241168655,0.0376124582168055,0.404030599554717,1.42442019182354,0.0697650434666554,0.231134622267789,0.245694283513004,0.258433987102567,0.696437129562785,0.0394324158724574,0.0200195342121707,0.268747080484594,0.0279060173866621,NA,0.0879646200231741,0.228101359508369,0.261467249861987,0.0467122464950649,0.00788648317449147,0.0127397035895631,0.115870637409836,0.0485322041507168,0.0169862714527509,0.0060665255188396,0.0272993648347782,0.0030332627594198,0.222034833989529,0.0509588143582526,0.519901236964553,0.168649409423741,0.601192678917004,0.407063862314137,3.29473000928178,0.045498941391297,1.65555481409133,4.16224315847585,0.779548529170888,0.0545987296695564,3.3129295858383,5.4083075000455,44.1254800138317,0.736476197987127,0.00485322041507168,6.864273624567,0.0115263984857952,0.00121330510376792,0.216574961022574,0.000606652551883959,0.00485322041507168,0.00727983062260751,0.00424656786318772,NA,NA,NA,0.00545987296695564,NA,NA,0.000606652551883959,0.00121330510376792,0.0060665255188396,NA,NA,NA,0.00121330510376792,NA,0.00181995765565188,0.0169862714527509,0.0060665255188396,0.00242661020753584,0.000606652551883959,0.00121330510376792,0.00545987296695564,NA,NA,0.00242661020753584,0.0697650434666554,0.00424656786318772,0.060058602636512,0.00181995765565188,0.00424656786318772,0.115263984857952,0.0473188990469488,0.0679450858110035,0.137103476725775
"86",0.0118502133038395,0.132045233957068,0.0208789472496219,0.0276504977089588,0.0101573256890053,0.0304719770670158,0.0795657178972079,0.0135431009186737,0.0880301559713789,0.216689614698779,0.0643297293637,0.0660226169785342,0.324470126176557,0.115116357808726,0.0948017064307158,0.000564295871611403,0.458772543620071,0.113987766065503,0.0338577522966842,0.0253933142225132,0.00338577522966842,7.04523395706837,0.0203146513780105,0.203146513780105,0.123016500011286,0.000564295871611403,4.11879556689163,0.0389364151411868,NA,1.63250795657179,0.169853057355032,2.89935218833939,NA,0.0237004266076789,2.53312416766359,NA,NA,0.0276504977089588,0.0711012798230368,0.0101573256890053,0.0547366995463061,0.213868135340722,0.00169288761483421,NA,0.00902873394578245,0.0395007110127982,2.63469742455364,0.0310362729386272,0.0344220481682956,0.0389364151411868,0.00225718348644561,0.0823871972552649,1.86669074329052,0.519716497754102,0.141638263774462,0.0276504977089588,0.000564295871611403,28.0246258718371,1.05636187165655,1.47789088775027,4.82867977337878,1.67200866758459,0.53495248628761,17.3317834006726,2.83840823420536,0.57106742207074,1.45588334875742,1.09981265377062,1.80010383044038,1.56704963546487,0.255626029839966,0.247725887637406,1.09021962395323,NA,0.151795589463467,0.0169288761483421,0.0186217637631763,0.00169288761483421,0.00620725458772544,0.524795160598605,0.00507866284450263,0.25336884635352,1.75101008961018,0.00169288761483421,0.000564295871611403,0.0253933142225132,1.49651265151344,0.00451436697289123,0.0423221903708552,0.00451436697289123,NA,0.894408956504074,0.575581789043631,0.0496580367018035,0.166467282125364,0.0976231857887728,0.00564295871611403,0.42209331196533,0.00112859174322281,0.00733584633094824,0.345349073426179,0.182267566530483,0.196374963320768,0.0502223325734149,0.000564295871611403,0.0761799426675394,0.161952915152473,0.00282147935805702,0.000564295871611403,NA,NA
"66",0.00662705162473216,0.0320307495195388,0.0463893613731251,0.00331352581236608,0.0342397667277828,0.0728975678720537,0.0110450860412203,0.041971326956637,0.00662705162473216,0.0331352581236608,0.0751065850802978,0.00773156022885418,0.085047162517396,1.72413793103448,3.31352581236608,NA,0.302635357529435,0.293799288696459,0.00552254302061013,0.402041131900418,0.0044180344164881,7.68848439329342,0.0154631204577084,3.64377388499856,0.109346351808081,0.00331352581236608,4.55941151781572,0.0706885506638097,NA,6.35423799951402,1.19949634407652,27.7496741699618,NA,0.0331352581236608,30.5683801276812,0.00331352581236608,NA,0.085047162517396,3.72329850449535,0.00110450860412203,0.240782875698602,0.0364487839360269,NA,NA,NA,0.00220901720824405,0.0154631204577084,0.040866818352515,NA,0.0121495946453423,NA,0.0044180344164881,NA,0.00220901720824405,NA,0.0121495946453423,NA,3.30800326934547,0.0905697055380061,0.134750049702887,0.0198811548741965,0.0044180344164881,0.130332015286399,1.12880779341271,NA,0.895756477942963,0.0994057743709824,0.340188650069584,0.498133380459034,0.0143586118535863,0.565508405310477,0.00331352581236608,0.0044180344164881,NA,NA,0.00110450860412203,NA,NA,NA,0.00220901720824405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00110450860412203,NA,NA,0.0121495946453423,NA,NA,NA
"61",0.127807900852053,0.410534469403563,1.11735089078234,0.147172734314485,0.278853601859024,0.0484120836560806,0.0929512006196747,0.0154918667699458,0.00968241673121611,0.164601084430674,0.261425251742835,0.0309837335398916,0.259488768396592,1.61890007745933,2.81758326878389,0.00193648334624322,1.09217660728118,0.652594887683966,0.00387296669248644,1.09411309062742,0.00193648334624322,10.4163439194423,0.191711851278079,5.42602633617351,0.238187451587916,0.00193648334624322,7.54647560030984,0.110379550735864,NA,7.62199845081332,1.68280402788536,16.8377226955848,NA,0.104570100697134,13.4450038729667,0.00193648334624322,NA,0.573199070487994,10.4512006196747,0.00387296669248644,0.28272656855151,0.0755228505034857,NA,NA,NA,0.00193648334624322,0.0213013168086754,0.0232378001549187,NA,0.00387296669248644,NA,0.0193648334624322,NA,0.00193648334624322,NA,0.00968241673121611,NA,6.08636715724245,0.170410534469404,0.524786986831913,0.0774593338497289,0.052285050348567,0.476374903175833,2.77304415182029,NA,0.706816421378776,0.300154918667699,0.662277304415182,1.41944229279628,0.00580945003872967,1.02827265685515,0.0309837335398916,0.0716498838109992,NA,NA,0.00193648334624322,NA,NA,NA,0.00580945003872967,0.0193648334624322,0.00193648334624322,0.0193648334624322,NA,NA,NA,0.137490317583269,NA,NA,NA,0.00774593338497289,NA,NA,0.00774593338497289,0.00193648334624322,NA,NA,0.00387296669248644,NA,NA,NA,NA,0.00580945003872967,0.00580945003872967,NA,0.00387296669248644,NA,0.0213013168086754,NA,NA,NA
"118",NA,NA,0.0139358255234644,0.0139358255234644,0.0243876946660628,0.149810124377243,0.0870989095216528,0.0278716510469289,NA,0.292652335992753,0.00696791276173222,0.0209037382851967,0.0174197819043306,0.121938473330314,0.526077413510783,0.299620248754486,0.0348395638086611,0.233425077518029,0.0661951712364561,0.181165731805038,0.369299376371808,0.0348395638086611,0.0557433020938578,0.0243876946660628,0.390203114657005,0.0278716510469289,0.0104518691425983,0.261296728564958,0.613176323032436,0.104518691425983,0.0383235201895272,0.442462460369996,0.829181618646134,0.163745949900707,0.0801309967599206,1.06260669616416,0.310072117897084,NA,0.00696791276173222,0.094066822283385,NA,0.00696791276173222,0.0139358255234644,0.00348395638086611,0.00696791276173222,0.0104518691425983,0.031355607427795,0.0731630839981883,NA,0.00348395638086611,0.00348395638086611,NA,0.00348395638086611,0.0418074765703933,0.0104518691425983,0.0243876946660628,0.00696791276173222,0.665435668745427,3.84977180085705,0.337943768944013,2.75232554088423,1.35874298853778,13.7337560533742,0.595756541128105,14.0612479531756,0.609692366651569,15.5523812841863,5.47677943072153,1.86740062014424,30.1710622583005,0.512141587987318,NA,NA,0.0243876946660628,0.00348395638086611,0.0104518691425983,0.0174197819043306,0.0592272584747239,NA,0.00348395638086611,0.00348395638086611,0.00348395638086611,NA,0.0104518691425983,NA,0.0592272584747239,NA,0.177681775424172,NA,0.00696791276173222,NA,NA,NA,0.0139358255234644,0.0278716510469289,0.00348395638086611,0.00348395638086611,NA,0.212521339232833,0.00348395638086611,NA,NA,0.0209037382851967,0.0139358255234644,0.0209037382851967,NA,0.0209037382851967,0.0104518691425983,0.00348395638086611,0.0174197819043306,0.37626728913354
"134",0.0344411916652316,0.0172205958326158,0.0172205958326158,0.284139831238161,0.0688823833304632,0.111933872912003,0.0086102979163079,0.0086102979163079,NA,0.0086102979163079,0.172205958326158,NA,0.249698639572929,0.335801618736008,NA,0.508007577062166,0.0172205958326158,0.0516617874978474,0.0172205958326158,0.20664714999139,2.15257447907698,0.318581022903392,0.0086102979163079,NA,NA,0.172205958326158,1.64456690201481,0.0258308937489237,0.516617874978474,0.0086102979163079,0.0086102979163079,1.4206991561908,2.80695712071638,NA,0.0430514895815395,NA,0.878250387463406,0.0086102979163079,NA,0.249698639572929,NA,NA,0.0344411916652316,4.06406061649733,0.241088341656621,0.309970724987085,NA,0.198036852075082,0.0172205958326158,0.0086102979163079,2.34200103323575,0.0430514895815395,0.0086102979163079,0.111933872912003,0.0430514895815395,NA,0.284139831238161,15.7740657826761,16.9795074909592,3.28913380402962,32.9343895298777,1.73066988117789,0.0602720854141553,2.35061133115206,0.835198897881867,0.671603237472017,0.0344411916652316,0.0172205958326158,0.0258308937489237,1.31737558119511,0.103323574995695,0.0516617874978474,NA,0.637162045806785,0.482176683313243,0.111933872912003,0.275529533321853,0.215257447907698,0.0086102979163079,0.0430514895815395,NA,NA,0.0172205958326158,0.0258308937489237,NA,0.0516617874978474,NA,0.103323574995695,NA,0.0086102979163079,NA,NA,NA,0.0086102979163079,0.0086102979163079,0.0774926812467711,0.0086102979163079,0.0086102979163079,0.0947132770793869,NA,0.0086102979163079,0.0344411916652316,0.0086102979163079,0.180816256242466,NA,0.0172205958326158,0.817978302049251,0.0086102979163079,NA,0.120544170828311,0.172205958326158
"181",NA,0.00286486434867309,0.00763963826312824,0.00095495478289103,0.00286486434867309,0.0773513374141734,0.0487026939274425,0.00668468348023721,NA,0.504216125366464,0.258792746163469,0.115549528729815,0.209135097453136,0.114594573946924,0.872828671562402,0.234918876591193,0.226324283545174,0.625495382793625,0.0534774678418977,0.106954935683795,0.0773513374141734,0.00190990956578206,0.653189071497465,0.062072060887917,0.374342274893284,0.0515675582761156,0.0229189147893847,0.0343783721840771,0.0983603426377761,0.219639600064937,0.690432308030215,0.094540523506212,1.53938711002034,0.0525225130590067,0.116504483512706,0.00381981913156412,0.0391531460985322,0.0477477391445515,0.192900866143988,0.0534774678418977,NA,0.0162342313091475,0.0105045026118013,0.032468462618295,0.00286486434867309,0.00477477391445515,0.00095495478289103,0.0391531460985322,0.00381981913156412,0.00190990956578206,0.00095495478289103,0.0095495478289103,0.00095495478289103,0.0219639600064937,0.00190990956578206,0.0296035982696219,0.0210090052236027,1.91945911361097,1.24908085602147,1.70650419702627,0.780198057621972,5.44897199117622,9.42635866191736,1.63679249787523,2.93362109304124,2.7044319451474,17.83378057049,39.1999388828939,3.58490025497293,0.237783740939866,2.95463009826485,0.00572972869734618,NA,0.0534774678418977,NA,NA,0.00668468348023721,0.00286486434867309,NA,NA,0.00477477391445515,0.0190990956578206,NA,NA,NA,NA,0.0248288243551668,0.00286486434867309,NA,NA,NA,NA,NA,NA,0.0296035982696219,NA,NA,NA,NA,NA,NA,0.00286486434867309,0.0448828747958784,NA,0.0229189147893847,0.00190990956578206,0.00190990956578206,0.0229189147893847,0.00381981913156412,0.0133693669604744,0.0210090052236027
"194",0.00421339015390912,0.00662104167042862,0.00421339015390912,0.00601912879129875,0.00842678030781825,0.644046780668966,0.0890831061112215,0.237153674377171,NA,0.800544129242733,0.663909905680252,0.883608106562656,1.55353714103421,0.544731155612537,0.991952424806034,0.441202140402198,0.300354526685807,0.870967936100929,0.214882897849365,0.589874621547277,0.198631250112859,0.00180573863738962,0.917917140673059,0.0945003220233903,0.687384507966317,0.112557708397287,0.222105852398924,0.19321403420069,0.0607932007921173,0.309383219872756,1.24776539843623,0.108344318243377,0.154691609936378,0.117974924309455,0.28651053046582,0.0920926705068708,0.113761534155546,0.0198631250112859,0.120984488705105,0.0397262500225717,0.000601912879129875,0.004815303033039,0.0403281629017016,0.0951022349025202,0.0072229545495585,0.00902869318694812,0.0306975568356236,0.170943257672884,0.014445909099117,0.00421339015390912,0.00300956439564937,0.009630606066078,0.0024076515165195,0.0740352841329746,0.0379205113851821,0.0403281629017016,0.0619970265503771,5.86684483287889,1.0154270270921,4.00873977500497,1.25980365601883,7.56303532626688,6.62104167042862,3.05350403582585,0.507412557106484,7.67017581875199,5.3070658552881,11.0252382070219,2.6393879749845,0.0186592992530261,26.5275044090118,0.0102325189452079,NA,0.202242727387638,0.0156497348573767,0.00361147727477925,0.024076515165195,0.0222707765278054,0.000601912879129875,0.00120382575825975,0.0024076515165195,0.138439962199871,0.0589874621547277,0.0024076515165195,0.00300956439564937,0.00662104167042862,0.0535702462425588,0.0198631250112859,NA,0.00361147727477925,0.00120382575825975,0.033707121231273,0.00902869318694812,0.019261212132156,0.0403281629017016,0.00842678030781825,0.000601912879129875,0.00300956439564937,0.0150478219782469,0.000601912879129875,NA,0.0198631250112859,0.246784280443249,0.0204650378904157,0.113159621276416,0.0072229545495585,0.0583855492755978,0.0559778977590784,0.00842678030781825,0.23895941301456,0.854114375485292
"244",0.00224517287831163,0.00673551863493489,0.0112258643915581,0.00898069151324652,0.0134710372698698,0.725190839694656,0.00224517287831163,0.282891782667265,NA,0.0269420745397396,0.0381679389312977,0.0291872474180512,NA,0.464750785810507,0.639874270318814,0.1930848675348,0.0134710372698698,0.0516389762011675,0.130220026942075,NA,0.720700493938033,0.134710372698698,NA,0.211046250561293,0.388414907947912,0.325550067355186,0.157162101481814,0.148181409968568,0.61966771441401,1.26627750336776,0.118994162550516,0.563538392456219,0.577009429726089,0.103277952402335,0.321059721598563,0.325550067355186,7.27211495285137,0.121239335428828,0.33004041311181,0.700493938033229,0.00224517287831163,0.00224517287831163,0.0246969016614279,0.332285585990121,0.0157162101481814,0.00224517287831163,0.00224517287831163,0.0853165693758419,0.00449034575662326,0.00673551863493489,0.0583744948361024,0.00224517287831163,NA,0.00449034575662326,NA,0.060619667714414,0.150426582846879,4.81814099685676,6.21912887292322,0.0202065559048047,3.49797934440952,NA,1.98473282442748,4.74405029187247,4.2478670857656,12.1104625056129,29.4274809160305,1.36506511001347,2.42029636281994,0.249214189492591,0.0561293219577908,0.00224517287831163,NA,0.356982487651549,0.0269420745397396,0.0112258643915581,0.0112258643915581,0.0112258643915581,0.00224517287831163,NA,NA,NA,NA,0.00449034575662326,NA,0.0202065559048047,0.00449034575662326,0.00673551863493489,NA,0.00449034575662326,NA,NA,NA,0.00449034575662326,NA,NA,NA,NA,0.0202065559048047,NA,NA,NA,NA,0.0336775931746745,0.00673551863493489,NA,NA,0.00673551863493489,NA,0.060619667714414,0.383924562191289
"248",0.0164509760912481,NA,0.0109673173941654,NA,0.0109673173941654,0.926738319806975,0.00548365869708269,0.120640491335819,NA,0.0329019521824962,NA,NA,NA,0.0274182934854135,0.0219346347883308,0.14257512612415,NA,0.0109673173941654,0.00548365869708269,NA,0.268699276157052,0.00548365869708269,NA,0.0164509760912481,0.00548365869708269,0.0603202456679096,0.0219346347883308,0.148058784821233,0.230313665277473,0.109673173941654,0.0109673173941654,0.169993419609563,0.137091467427067,0.159026102215398,0.0438692695766616,2.78569861811801,13.0182057468743,0.0383856108795789,0.0274182934854135,1.07479710462821,NA,0.0109673173941654,NA,0.0438692695766616,NA,NA,NA,0.0164509760912481,NA,0.00548365869708269,NA,NA,NA,NA,NA,NA,0.0164509760912481,1.25575784163194,2.95020837903049,NA,6.72296556262338,NA,6.11976310594429,0.186444395700812,6.29524018425093,3.4547049791621,5.51107699056811,0.0987058565474885,3.95920157929371,18.4305768808949,0.0164509760912481,NA,NA,0.175477078306646,0.0383856108795789,0.0109673173941654,0.0274182934854135,0.0274182934854135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0164509760912481,NA,NA,NA,NA,NA,NA,NA,NA,0.0164509760912481,0.0548365869708269,NA,NA,0.0219346347883308,NA,NA,0.213862689186225,0.63062075016451
"254",0.0608580991987017,0.00845251377759746,0.0135240220441559,0.0405720661324678,0.00845251377759746,0.921324001758123,0.0236670385772729,0.224836866484092,NA,0.0693106129762992,NA,0.00507150826655847,NA,0.155526253507793,1.15968489028637,0.177502789329547,0.0490245799100653,0.0760726239983771,0.0355005578659093,0.00169050275551949,0.473340771545458,0.125097203908442,0.00169050275551949,0.108192176353247,1.14108935997566,0.0760726239983771,0.0574770936876627,0.503769821144809,0.917942996247084,0.852013388781824,0.096358657064611,0.392196639280522,0.606890489231497,0.0405720661324678,0.26709943537208,3.55512729485749,0.774250262027927,0.103120668086689,0.513912837677925,0.170740778307469,NA,0.00507150826655847,0.0101430165331169,0.229908374750651,NA,0.0118335192886364,0.00507150826655847,0.0405720661324678,NA,0.00507150826655847,0.00338100551103898,0.00676201102207797,NA,NA,0.00338100551103898,0.158907259018832,0.0388815633769483,5.54315853534841,4.23132839706529,0.0169050275551949,0.813131825404875,NA,2.39713290732664,2.9228792642932,2.03367481488995,15.395408594516,44.9132772086419,2.16384352706495,2.26020218412956,0.0794536295094161,0.0507150826655847,0.00507150826655847,NA,0.540960881766237,0.0287385468438314,0.0287385468438314,0.0185955303107144,0.0152145247996754,NA,NA,NA,0.00507150826655847,0.00338100551103898,0.0304290495993508,NA,0.0726916184873381,NA,0.0152145247996754,NA,0.0118335192886364,NA,0.00169050275551949,NA,0.0152145247996754,0.0101430165331169,NA,NA,NA,0.0101430165331169,NA,NA,NA,0.00338100551103898,0.0135240220441559,0.00338100551103898,0.00845251377759746,0.00169050275551949,0.00338100551103898,NA,0.588294958920783,1.11742232139838
"271",NA,0.00526018173927909,0.0105203634785582,0.00131504543481977,0.0249858632615757,0.0802177715240062,0.0420814539142327,0.11835408913378,NA,6.17019318017438,1.34266138895099,1.24271793590469,2.6603369146404,4.63027497600042,3.21002590639507,0.86924503241587,0.311665768052286,2.59852977920387,0.086792998698105,1.27164893547072,0.756151125021369,0.0276159541312152,1.35449679786437,0.476046447404758,0.29062504109517,0.690398853280381,1.9423221072288,0.205147087831885,0.144654997830175,1.16776034611996,1.54517838591323,0.419499493707508,1.36764725221256,0.069697408045448,1.19274620938153,0.427389766316426,0.028930999566035,0.00789027260891864,0.410294175663769,0.0618071354365293,0.00131504543481977,0.0157805452178373,0.0604920900017096,0.359007403705798,0.241968360006838,0.0959983167418434,0.028930999566035,0.382678221532554,0.00789027260891864,0.11572399826414,0.0170955906526571,0.00394513630445932,0.00131504543481977,0.0854779532632853,0.0131504543481977,0.0341911813053141,0.0591770445668898,11.9235169575109,0.436595084360165,2.88257959312494,0.629906763278671,2.25267282984627,3.30339413226727,6.3911208132241,0.436595084360165,7.02628775824205,1.73980511026656,7.06705416672146,1.28479938981892,0.0381363176097734,14.9809975934669,0.00920531804373841,0.0105203634785582,0.103888589350762,0.0420814539142327,0.122299225438239,0.00657522717409887,0.011835408913378,NA,NA,NA,0.00789027260891864,0.00131504543481977,NA,NA,0.0105203634785582,0.0210407269571164,0.00789027260891864,NA,0.00131504543481977,NA,NA,NA,0.0210407269571164,0.00394513630445932,NA,0.00131504543481977,0.00131504543481977,0.0263009086963955,NA,NA,0.00131504543481977,0.0486566810883316,0.0249858632615757,0.069697408045448,0.00131504543481977,0.00131504543481977,0.0447115447838723,0.00526018173927909,0.00657522717409887,0.199886906092605
