"cluster","count","pct","CD45","CD33","CD26","CD11c","IgD","HLA.DR","CD57","CD49d","CD3","CD25","CD64","CD123","gdTCR","CD20","CD9","CD22","CD14","CD161","CD29","CD127","CD24","CD27","CD45RA","CD38","CD56","CD99","CD39","CD8a","CD5","CD7","CD4","CD16","lineage"
34,33726,0.00150663680077652,-0.0247622484401567,-0.610325050899122,0.0283863611245882,-0.704933712721065,-0.198054510318329,-0.599589961502083,-0.214884311931349,-0.72862946599235,-0.0857689240353666,-0.209540391881615,-0.620203086113319,-0.236330198837045,-0.228269052596317,-0.468550394976037,-0.30210857766726,-0.440980822854314,-0.477634696398686,-0.634938142648926,-1.17080572106947,-0.327606883243773,-0.311165278547331,0.587761198991882,1.38687676416895,-0.470151713955616,-1.19897200591419,-0.693938080276023,-0.788625435767457,-0.873992495941037,0.920258981993451,0.848895671826272,0.640469168384276,0.732046836063978,"CD4 T"
35,21222,0.000948047387359288,0.564103505288277,0.122588720386392,-0.347561512639682,1.09712856077226,-0.1935411660054,-0.507595952383986,-0.169364425060771,0.434228223815876,-0.584930097252713,-0.201488531272025,0.0846378615455885,-0.202893433237354,-0.227436143958485,-0.254066182072812,0.138955522436065,-0.36566641635095,-0.270329172283371,1.92685266929281,0.693434469570505,-0.0882486791121135,1.28947048655696,-0.612613418957971,0.984192963654973,1.47353653628819,2.51609068106758,0.815739055847001,0.654399330555579,0.224063315014455,-0.366204008709592,1.76827525826348,-0.37885873889396,1.52797203776292,"NK cells"
36,17075,0.000762789046233147,0.898600633499401,0.0199131753807937,-0.601469995520011,0.299883381104456,-0.293864300549091,-0.548128252577863,5.03622532257359,0.684674094157072,0.731293754653119,-0.222257281460472,0.0158822672423531,-0.203990055365835,-0.178356964135114,-0.251455468868911,0.176191180929533,-0.257765965277448,-0.313262499755459,0.160994719634177,0.678438764362297,-0.20306582602635,1.4237552651641,-0.417456595710783,0.583152844594721,-0.0785019230945232,0.939052672162639,0.807871066970613,0.552948161060247,1.9085892960634,0.219773635121554,0.251709080213762,-0.436782515552465,1.37423019774213,"CD8 T"
37,19472,0.00086986988628122,-0.758585323795699,-0.489685669211254,0.00728531574955433,-0.614446641311118,-0.348772285249755,1.5991299728259,-0.190806109879705,1.1295538097871,-0.930854015106448,-0.0849172282943198,-0.431272427543725,7.07172444264919,-0.193029656106399,-0.368375244550372,-0.415225504818074,-0.428495312790555,-0.385998967567745,-0.470348545042551,0.373557882819215,-0.807970852839583,-0.605593053921789,-0.939352467864722,0.981228830817012,0.607777303632779,0.265505081806791,1.32611088800071,-0.657544952793791,-0.558106918460773,-0.892331876074255,-0.832544198008062,0.0934271049733175,-0.476365566385062,"Basophils"
38,59241,0.00264646476649475,0.680662186614393,0.691407264258727,-0.433946688935094,2.92333724767578,-0.256320406306614,1.64316378746508,-0.196312401496886,2.29615766723315,-0.919193896013937,-0.215303770119677,-0.185447197149981,0.560854896912137,-0.229419077195644,-0.431139706635953,-0.253499782681301,-0.415156217058795,-0.30311787645478,-0.328546600862469,0.870648904020897,-0.817024856372992,-0.356953257155754,-0.877244848316919,0.600028817481438,-0.878836412146558,0.00300256932008943,-0.638119475978028,0.31047486888531,-0.722373965804957,-0.93953773664853,-0.885623116519139,-0.506783702330973,0.397659500669138,"mDC"
39,151718,0.00677767663346416,-1.07746111631757,1.49249475615763,-0.638500876475976,0.482490914571235,-0.318980573380545,-0.0847922405129149,-0.220665990308848,-0.38927196875156,-1.0453895804292,-0.228327948305211,-0.132021878165074,-0.225164013787936,-0.251445329986354,-0.464933665875592,-0.540313149380297,-0.517158742809929,0.899626589472599,-0.638404352770758,0.528458908592248,-0.970282060006529,-0.586146194476307,-0.817156494998132,-0.984119623136339,0.133571035566344,-0.210724119999147,0.124793940309766,0.336546393284216,-0.781322327712091,-1.04854230270999,-0.934777882465784,-0.755000431061955,-0.759323483708769,"Monocytes"
40,135555,0.00605562923350713,-0.458830592711147,1.2259010428904,-0.637337802853024,1.63309926051776,-0.318980573380545,-0.116983760164624,-0.21594400404276,-0.770642693958745,-1.0453895804292,-0.228327948305211,-0.170267288478211,-0.225164013787936,-0.251445329986354,-0.456252979995304,-0.437276135370838,-0.517158742809929,0.998820385419971,-0.632450119837944,0.20396618469939,-0.960522810818455,-0.517903492281123,-0.824191502459301,-1.0320547112691,0.0681975637794335,-0.722111426295901,-0.929346010999216,0.516723079565357,-0.866032813111395,-1.04854230270999,-0.934777882465784,-0.755000431061955,-0.692781678449414,"Monocytes"
44,53570,0.00239312499014405,0.0616955834201648,-0.576466759566503,-0.590555909694128,0.38603231726794,-0.235348170505581,-0.55476104233805,-0.21200612780069,-0.0193193099538263,-0.967300917486064,-0.251994989582275,-0.497015928129697,-0.212329183387322,-0.228037566756699,-0.454388093829274,-0.580656385334452,-0.47880568084611,-0.428648088457144,2.20986247112624,0.181381546274544,-0.701662666021105,-0.881255291714665,-0.946150479070236,0.492194459518076,1.62118793300176,1.34524430762573,0.596505860515153,-0.993991627454095,-0.315915274729631,-0.807679631946558,1.40201226616816,-0.639844996967754,-0.224110639710288,"NK cells"
45,41339,0.001846731266895,-0.485512086976768,-0.552404511274357,-0.571226197818831,0.888287529437703,-0.1935411660054,-0.536234330058343,-0.212428473769302,-0.0142757055601824,-0.968379567203985,-0.204951046248308,-0.48501178529146,-0.210974863801665,-0.228037566756699,-0.453181559204923,-0.557395221869175,-0.474701481345647,-0.426882878520548,0.881710379080319,0.4085361915157,-0.618258618153623,-0.893323202344963,-0.328470996193565,0.458303444453697,1.08388093629361,5.15634714797254,0.529831147625556,-0.757815855458207,-0.279817702804276,-0.453754839407474,2.86593255833971,-0.639844996967754,-0.500372802967647,"NK cells"
46,81150,0.0036252024071344,0.156571360269189,-0.591717789186033,-0.666536925872331,-0.172299275662892,-0.322715945900718,-0.556544544773741,4.96995826834623,-0.309896485170553,-0.783527534936985,-0.222257281460472,-0.561073473605328,-0.215125588635068,-0.251445329986354,-0.482420816091365,-0.573694841823084,-0.383614468408559,-0.441200700334622,0.105964656191199,-0.0705872673780905,-0.779668303474438,-0.722824886164839,-0.915613377794264,0.897976923248843,0.206020509842177,1.59530926900254,0.562594232342603,-0.962518663139999,-0.418994896707328,-0.854271366020626,0.63229838117377,-0.651888259143896,-0.205153337682735,"NK cells"
47,63729,0.00284695655211667,0.5934087966591,-0.591717789186033,-0.666536925872331,-0.629273017017593,-0.319583337128563,-0.556482813776555,5.16656825189737,0.410972071242643,0.727378436095536,-0.222257281460472,-0.5553178254208,-0.215125588635068,-0.251445329986354,-0.482420816091365,-0.575537655382844,-0.362157463614418,-0.438295639602254,-0.224975237850857,0.312905035978126,-0.779668303474438,-0.723802166586448,-0.878237845154933,0.886543850075049,-0.845854310015414,-0.366093035502886,0.7378085542342,-0.987264350178881,2.18640955707419,0.0923552140783817,-0.031465584047321,-0.651888259143896,-0.62287489438675,"CD8 T"
48,57017,0.00254711233083896,0.7438784176063,-0.591717789186033,-0.666536925872331,-0.631317580929976,-0.322715945900718,-0.556544544773741,4.70087373611405,0.643811514909695,0.680917923919279,-0.222257281460472,-0.514250245841427,-0.215125588635068,-0.251445329986354,-0.482420816091365,-0.562686815628936,-0.362157463614418,-0.435800761959425,-0.224975237850857,0.345802709356481,-0.779668303474438,-0.769687221447575,-0.795351776384765,-0.638297723151863,-0.90716187757461,-0.49589821167446,0.720087481033565,-0.952830718533783,2.04975122267236,0.441582227124655,-0.311320204563853,-0.651888259143896,-0.637222951264664,"CD8 T"
49,42847,0.00191409793639541,0.846051025465515,-0.594090203285002,-0.378197424428575,-0.657429290338219,-0.300914293478527,-0.498148660311608,-0.172760076393737,0.928682224519739,0.931968583891455,-0.205015027271102,-0.5087443287104,-0.214259198501501,-0.226755790655264,-0.462272032761103,-0.545293917858513,-0.292090575652063,-0.423224677217838,-0.222261841309515,0.386485830086027,-0.248733490756468,-0.702361985013244,0.625215191296866,0.886864996709466,-0.989163125271014,-0.332997738721588,0.903363922151185,-0.966110513997306,2.28701853744699,0.490560461411818,0.266825572754132,-0.661601798375354,-0.680290710546868,"CD8 T"
50,65710,0.00293545348333705,0.43416987479049,-0.617477635660497,2.56526310601156,-0.664025213681642,-0.279222486263917,-0.563069133471203,-0.208181875454724,-0.116961275303935,0.267601743898203,-0.159306454919786,-0.573767256497996,-0.213994821093229,-0.0832364126585448,-0.476621859884353,-0.628738376581889,-0.363197059916118,-0.446499061919261,3.77174102424646,-0.26155487432108,1.28626900640857,-0.728654594890074,0.251600430695906,-0.926251097931126,-1.23237810266167,-0.444465893649783,0.701442062406685,-1.00995369063042,-0.537344773803251,-0.550093147418678,0.296350329660329,-0.773001796759413,-0.722677286599589,"NKT"
55,64001,0.00285910756942709,0.521657162559923,-0.576466759566503,-0.571226197818831,0.143709699108393,-0.234769333299667,-0.55476104233805,-0.158729207631956,0.215934629954639,-0.965910957756087,-0.251994989582275,-0.504640580558529,-0.210974863801665,-0.228037566756699,-0.454388093829274,-0.660139807261153,-0.474701481345647,-0.428648088457144,2.66302652468693,0.356272284920927,-0.734720153142436,-0.994494827014948,-1.01744338157193,1.21608747190967,1.96476910490474,2.54884037049815,1.10703044067198,-0.982465446701099,-0.305126605197778,-0.754432272968431,1.6570330163232,-0.639844996967754,0.346880275223817,"NK cells"
56,55304,0.00247058772549798,-0.0629042263871151,-0.576466759566503,-0.571226197818831,-0.463347639150946,-0.234769333299667,-0.55476104233805,-0.21200612780069,-0.338075607121138,-0.968379567203985,-0.224005072981952,-0.554942638379416,-0.212460383439637,-0.228037566756699,-0.45552635117345,-0.666483414660689,-0.481238198132844,-0.44889425638819,1.25968554625686,-0.0406672190910823,-0.734720153142436,-0.968982114947278,-0.953019463051506,1.09517271330742,0.203260008193523,1.98246788156967,0.69552208201444,-1.0411807603811,-0.314320659391685,-0.768566028825621,1.69922378951826,-0.657421563992025,-0.324615735436823,"NK cells"
57,48296,0.00215752033832363,0.495670063038602,-0.600845264921251,-0.725007628035546,-0.672939979072456,-0.273726965686314,-0.59080177074037,-0.203736078621154,0.113080131902424,0.486656940514373,-0.22254013815051,-0.530068915984795,-0.226332547829318,-0.22987877574467,-0.460224351498527,-0.561704282488391,-0.310326953743975,-0.433282362670793,-0.401053234012091,-0.162855952055012,-0.120281495051148,-0.81683530584255,1.40080903237434,0.698499250929456,-1.23987373945545,-0.410791638801189,1.08844337639197,-0.977369327560898,2.08688198679256,0.674765698287587,2.11466590242064,-0.673531381042925,-0.706734584795496,"CD8 T"
58,54123,0.00241782908048472,0.830070271328192,-0.594090203285002,-0.518708080927435,-0.651373164764314,-0.253134031886732,-0.498674193225707,-0.176069802125475,0.51492875635462,0.876696166421426,-0.194049457186258,-0.5087443287104,-0.209634113760032,-0.225053044230783,-0.460781954373598,-0.507698808539714,-0.292090575652063,-0.430299872086291,-0.329801149086768,0.0644709280999786,0.111361936837497,-0.681078348270604,1.38212066947848,-0.634544191647421,-1.09503669055631,-0.136112332531475,1.25804143288516,-0.89316311334992,2.31252560115282,0.931481803022376,1.8141450281164,-0.661601798375354,-0.692583371121994,"CD8 T"
59,50201,0.00224262213235433,0.872095496148795,-0.617477635660497,5.37514580249943,-0.664025213681642,-0.279222486263917,-0.561999881405753,-0.210204942065515,0.18577110548088,0.886412038200808,-0.159306454919786,-0.573767256497996,-0.213994821093229,-0.251445329986354,-0.471776584214542,-0.755286435323294,-0.324709237355573,-0.426093510890521,5.14860942527442,0.0524705543761279,1.63711325179146,-0.949848921967753,0.893130945087451,-0.845732815293111,-1.25330385846695,0.562501417258431,1.15225097364289,-1.00753461064396,1.29336773026506,-0.111581375498133,0.711332584899451,-0.698038855582961,-0.722677286599589,"NKT"
60,79294,0.00354228958313389,1.04507939420999,-0.590207433288123,3.09185825409955,-0.638090329570289,-0.271840996066832,-0.554473187567271,-0.222662255145518,0.412453420977479,1.69204150387039,-0.207356884756903,-0.515943750198291,-0.21470168570425,5.31306953988586,-0.452967509778962,-0.684350654610729,-0.160782427988188,-0.407987759511165,4.09628660647393,-0.0234942982392286,0.831254796905898,-1.0279351734913,0.618756380310756,-0.903141998871606,-1.10655183949806,0.126805434814689,1.19348664855729,-1.00547059888753,-0.502956665327557,-0.237399695036248,0.710747797545774,-0.680257005594301,-0.636745403143547,"gdT"
61,93497,0.00417677818188349,0.523247599801205,-0.530020620672288,-0.648595423002681,-0.57999592756745,6.03757128902657,1.92870970499135,-0.19977893824628,0.617767820757391,-0.988714256110066,-0.141973598123258,-0.503884716114654,0.171083771791319,-0.216699036284821,3.13853572617969,-0.00386585794431962,4.21459943449427,-0.391216462408187,-0.478313278067226,-0.71372665440468,-0.695404884960873,-0.756026060518882,-0.984889168526946,1.26093147718091,-0.0170224658484544,-0.667012671933545,-0.260456848034906,1.06512142601979,-0.612732776540056,-0.851775811078018,-0.855425771253251,-0.650302888396702,-0.66429276133927,"B cells"
63,112469,0.00502431163928526,-0.0351418458512182,-0.600848067983507,-0.678404376081127,-0.670359677199474,0.526400597841412,0.997657065089101,-0.209240117872998,-0.531370140407997,-1.07176797539818,-0.198766133411477,-0.576829134435575,-0.164320498742009,-0.240424962648748,2.24417209098236,-0.367926654967475,3.13840449306999,-0.444934100835652,-0.574766910174128,-1.45956821818991,-0.718540031265664,-0.948118565161528,-1.01657556960442,0.681134712518739,-0.651550416996496,-1.07139468205836,-0.777903804258726,0.216016296425324,-0.661190168648672,-0.932117931280901,-0.889490387499176,-0.681160542552357,-0.72908018120426,"B cells"
64,88923,0.0039724445304943,-0.122138084000691,-0.600848067983507,-0.648595423002681,-0.670359677199474,0.482573693106457,1.0338690119809,-0.209661792404788,-0.502761934941682,-1.02169117053512,-0.181743675366602,-0.556205347240161,-0.181798357319061,-0.240424962648748,1.15418406745043,-0.396073550987059,2.43282923751612,-0.437429711321182,-0.566561080041881,-1.28686891395732,-0.718540031265664,-0.477620942723126,-0.916580244029396,1.18100748509567,-0.552327464111315,-1.00890292881032,-0.725952720730903,0.165366889583278,-0.826047257915487,-0.932117931280901,-0.884780653219493,-0.666015032420159,-0.680378093126394,"B cells"
65,128211,0.0057275517661258,-0.22633056413005,-0.638220574955007,0.0540622706250207,-0.711967026751241,-0.198054510318329,-0.606095009980481,-0.214884311931349,-1.12349623715486,0.122216279977414,-0.212787687967171,-0.625901054592019,-0.239750521999218,-0.245285300075673,-0.48930754752912,-0.690688589030158,-0.442665056487386,-0.47925518878862,-0.6360944457184,-1.64318519045554,-0.782124317764067,-0.9409862004107,0.817045686624383,1.26289184076533,-0.406621076665734,-1.41371366038238,-0.567719409012514,-1.21896973803008,-0.948944876094079,0.63231380932295,1.08011528568035,0.503323058997147,-0.788369596941166,"CD4 T"
66,98716,0.00440992582652716,-0.10131421931849,-0.638220574955007,-0.10125685954623,-0.711967026751241,-0.230708977001801,-0.607255909873327,-0.214884311931349,-1.11487298017031,0.212706019772832,-0.212787687967171,-0.635182126708881,-0.243048921760133,-0.24397178376681,-0.488494636422929,-0.74463146434476,-0.452171785512957,-0.484158471869996,-0.641833861703321,-1.63412786740789,-0.565875902986329,-1.07635929436901,0.66325139673163,0.357861932612326,-0.68677624512971,-1.34102165073281,-0.526312128316843,-1.21896973803008,-0.868759048561606,0.497404025510835,0.666672047824624,0.458839082909905,-0.788369596941166,"CD4 T"
67,114705,0.00512420014923415,0.197163833675314,-0.634150429059192,0.0540622706250207,-0.711620186065839,-0.198054510318329,-0.607076896443005,-0.214884311931349,-1.11487298017031,0.721950979373058,-0.212787687967171,-0.625901054592019,-0.243048921760133,-0.24397178376681,-0.488494636422929,-0.756302317482618,-0.442665056487386,-0.47925518878862,-0.6360944457184,-1.50038816104727,-0.543451770241933,-1.07635929436901,1.10925533503867,0.667995975697878,0.390724708120454,-0.938458155998367,0.110333376953352,-1.18887493896875,-0.682587012731964,0.724470518734271,1.17222704277366,0.546139168013334,-0.788369596941166,"CD4 T"
68,70093,0.00313125461889429,0.943614929805488,-0.594090203285002,-0.518708080927435,-0.660689241395527,-0.300914293478527,-0.455694733914999,-0.172760076393737,0.937525761773631,0.754820049401493,-0.198870207030407,-0.522293290991173,-0.209634113760032,-0.225053044230783,-0.462650358177778,-0.557434662588022,-0.292090575652063,-0.433282362670793,-0.323650202251333,0.238156424767546,-0.586449647903729,-0.689284665932366,0.602824007181209,-0.876702817184646,-1.02102201190716,-0.422628401242477,0.917450263376516,-0.915812825046466,2.26951143987659,0.563291141194766,0.105335607725271,-0.661601798375354,-0.697227790083898,"CD8 T"
69,120823,0.00539750869300307,0.896613690239375,-0.613933007080425,-0.231948386694746,-0.674204014228114,-0.321263637949647,-0.554735425354633,-0.200962504347271,-0.158117542869645,0.986614784492035,0.460220086070961,-0.525504830731655,-0.205721854128029,-0.222915337712738,-0.471478363277895,-0.732313607825563,-0.277714456309326,-0.429532269961091,-0.0870551072293979,0.900596048454786,0.39559175464922,-0.929010290150611,1.17483216674627,-1.00933143834167,-1.22043140056204,-0.127059103265817,1.32957108076259,-0.983036594863312,-0.639972870107609,1.35447011207217,0.0437143424689399,1.72676695585008,-0.71845904944327,"CD4 T"
70,99821,0.00445928933435074,1.05602472559386,-0.619203093893634,1.43388837234361,-0.666026414885318,-0.321263637949647,-0.554735425354633,-0.201697919941809,2.68749844579775,1.03183578718721,0.620482451194813,-0.545852949863605,-0.205721854128029,-0.222915337712738,-0.468561310336933,-0.567306350345216,-0.277714456309326,-0.424620303738222,1.33326852403206,1.4854256005094,2.21030727177579,-0.711889647177056,1.27218996392692,-1.03722136516368,-1.20585011707524,0.0384300055667256,1.24351298152737,-0.921397602946416,-0.685187659551007,1.34267215960935,-0.079395543302002,2.38368728089192,-0.722677286599589,"CD4 T"
71,69783,0.00311740603298903,0.58631412261309,-0.527227212776809,-0.638009229607668,-0.57999592756745,6.08008648878131,2.98978520057817,-0.20125114588084,1.02590007318312,-0.96991086314256,-0.141973598123258,-0.465698747616485,0.220454042017596,-0.216699036284821,3.46451423100687,0.452984957175658,3.47046030917041,-0.381249431081081,-0.370109723482803,-0.514582852210189,-0.695404884960873,-0.0659835997720143,-0.944353879958658,1.30801205000019,1.58514642805687,-0.459367356890697,-0.25231720238755,0.371227002430519,-0.676501622602367,-0.783871619289416,-0.854811714077741,-0.641296543048043,-0.651889338696584,"B cells"
72,86672,0.00387188592767902,0.414887732783056,-0.600848067983507,-0.650860716692818,-0.652486417803613,1.23455009910379,3.06688883144336,-0.203608737575987,-0.28399180610797,-1.05347855029205,-0.175733285644731,-0.573105099163299,-0.186701879765295,-0.236828457474112,2.38386441508531,-0.416613656036354,3.01287878620804,-0.446660879666944,-0.58967192113834,-1.2773631295579,-0.855341792868584,-0.741845890605143,-0.943996171740285,1.11024830065976,-0.054854180979935,-0.77542759370328,-0.314918739959574,0.831881532231907,-0.675139772207694,-0.933139259370183,-0.89371059669792,-0.733813403149535,-0.723001624705938,"B cells"
73,83485,0.00372951353000142,0.837154761144268,-0.548046971897162,-0.628100264251717,-0.583604011595545,0.111498885652098,1.206409692605,-0.198085644778342,0.653375887776174,-0.946612068861725,0.112498614548017,-0.482529029159659,-0.186701879765295,-0.200134211828425,2.45034420505823,-0.162626529492076,1.82088280696546,-0.391641617043018,-0.37997010966634,-0.289287780653209,-0.697721421464487,-0.0605108755553872,-0.217367088209396,1.74990624735516,-0.714331465247738,-0.595585364251438,-0.128077340645848,0.504452311393684,-0.735624392912987,-0.890305350211874,-0.842014102023432,-0.634210677453991,-0.672526745115892,"B cells"
74,21276,0.000950459721678268,0.488568260031638,-0.594139851032707,-0.601469995520011,-0.68087349619808,-0.271840996066832,-0.426091252103645,-0.19650498178521,-0.0752412586157991,0.808720727601714,-0.212787687967171,-0.53466554770288,-0.236388871153579,-0.242007549144313,-0.457231367934517,-0.554677053971628,-0.359438810901323,-0.443935867731636,-0.376038546671437,-0.533926348808309,-0.779668303474438,-0.555327858550942,1.77249163252573,1.56014698114666,2.03928537438192,-0.174719882443415,1.26752102843637,-0.834265883041014,-0.716307903524098,1.15721606358531,-0.562353846659054,-0.649840659639234,-0.678173826887755,"CD4 T"
75,46211,0.00206437742989634,1.06195296583815,-0.590207433288123,-0.189058771824387,-0.619485671494445,-0.271840996066832,-0.554473187567271,-0.192182805626419,0.366971129533738,1.76306151985883,-0.218632112185103,-0.515943750198291,-0.214763746833349,5.25531156375471,-0.452967509778962,-0.68069633693857,-0.131222899331631,-0.43426951789562,1.85520888142231,0.0514564609582263,0.122127956685288,-1.03888405391328,0.381914341016457,0.0976375439464168,-1.12442592322213,0.0547656078035246,0.989262777926369,-1.05998291253315,-0.268358051744635,-0.00351890286994125,0.542338852690754,-0.66983837061729,-0.636745403143547,"gdT"
76,46899,0.00209511235603446,0.605802665013843,-0.610325050899122,0.0540622706250207,-0.661675554257823,-0.330287245964137,-0.563285359373423,-0.200106748962422,-0.670301944544461,1.04047918942149,6.3610951066149,-0.501399548675609,-0.215855406644379,-0.2125570685385,-0.471327085761341,-0.6416830636353,-0.291614373146482,-0.430768047740341,-0.405724953628174,-0.601172077189498,-0.563756574272836,-0.861279906004459,1.36296689798284,0.922003468522225,-0.35697821621558,-0.594696885080382,0.325738652849168,-1.08418728296193,-0.649246338023876,0.99530897927647,0.709580320790968,1.42198582293908,-0.71845904944327,"Treg"
77,80603,0.00360076635394028,0.168716563676389,-0.642734159045416,-0.242379623467947,-0.711620186065839,-0.227989598399344,-0.606095009980481,-0.214884311931349,-0.905479109062236,0.549043430352341,-0.221453748802847,-0.625901054592019,-0.239750521999218,-0.242007549144313,-0.489295133738308,-0.756302317482618,-0.442665056487386,-0.480004448996958,-0.6360944457184,-1.26823521568206,-0.482804290276123,-1.10402585334829,1.16833490345555,1.29413726533233,-0.830138207250225,-0.961532470328103,0.363797420735861,-1.19054598813275,-0.746394853576818,0.140226803079515,0.498956983855757,-0.528088704851759,-0.787400428850022,"CD4 T"
78,95110,0.00424883550144858,0.287608282343106,-0.638220574955007,-0.231948386694746,-0.711620186065839,-0.230708977001801,-0.607076896443005,-0.214178500596664,-0.894026892195741,0.324142750429404,-0.212787687967171,-0.625901054592019,-0.240061924690889,-0.242007549144313,-0.488494636422929,-0.736121960414756,-0.443904093632525,-0.484158471869996,-0.6360944457184,-1.11459670938645,-0.61615332164486,-1.02474674059833,0.874706138811178,-0.794776588190489,-0.460245310471124,-1.0007802091987,0.283009127608032,-1.10051460921237,-0.771534247346032,0.652537368331784,0.584660375702652,0.390484933868929,-0.787400428850022,"CD4 T"
79,88783,0.00396619033040805,0.683856300595871,-0.619203093893634,-0.231948386694746,-0.666026414885318,-0.311250297193271,-0.550130248321323,-0.197305245968755,1.30365704896898,0.191780122275854,-0.066832407557105,-0.560840176538116,-0.205721854128029,-0.221671500166008,-0.472144631413023,-0.266468323265357,-0.315532067464382,-0.447348426597944,-0.253272653323389,0.516550286177636,0.58521854427111,-0.235847199918415,0.668967218716691,-1.03330947864232,-0.969086274594906,-0.7471286641415,0.515446643974397,-0.8005289188171,-0.958575671852465,1.51654908068545,-0.268477374181816,2.04114381302506,-0.71845904944327,"CD4 T"
80,84724,0.00378486320076469,0.729908369932182,-0.613548367807372,0.287002634254689,-0.666026414885318,-0.321263637949647,-0.554735425354633,-0.200962504347271,0.907581226754895,0.728191445068567,1.24111815156432,-0.547014804253188,-0.205721854128029,-0.222915337712738,-0.469679726599551,-0.624746408536529,-0.306661098713581,-0.431286739055655,0.333014790829448,1.08265090102488,1.23836096336482,-0.82525492593004,-0.805801936589251,-1.04695536913445,-1.26137366736973,-0.0808694962005275,1.29683691130539,-0.842805270588668,-0.687504407398886,1.48780793892557,-0.403187380995653,1.97586048549314,-0.71845904944327,"CD4 T"
81,105032,0.00469207959613235,-0.0137267866213776,-0.5991631546529,-0.650744571143208,-0.668759334210308,1.73820828623105,1.58460259973986,-0.202274049358409,-0.105919874124464,-1.02806080260447,-0.195609210599157,-0.562671817885828,-0.153383389084299,-0.236525175637784,2.72462841529557,0.127401661005842,2.55258172450725,-0.429612529151465,-0.498083256859075,-1.1950842040227,-0.780453262678014,-0.365695887947429,-0.959337453781488,1.01236561912677,0.904386667701926,-0.864955889115414,-0.703215373773723,-0.619992324927667,-0.760416834843091,-0.890305350211874,-0.879286208551626,-0.681160542552357,-0.711179778448094,"B cells"
82,53707,0.00239924517165702,1.28383780182239,-0.540312191673799,-0.58518713260444,-0.447704260295745,0.0218201889487439,2.48219162323993,-0.196649230830334,1.8875078543886,-0.920110695312146,0.112498614548017,-0.429692687426033,-0.165199374476037,-0.199973453068169,3.37976738427622,0.187398612374483,2.35506632356165,-0.358890776335385,-0.238066191120078,0.722703405496337,-0.697721421464487,0.102920197139092,0.711333153650387,1.85687129203541,-0.279569208066689,0.0316824034216922,0.602427517154346,1.50393188216158,-0.688411442995084,-0.881369995504239,-0.842014102023432,-0.634210677453991,-0.656513596917068,"B cells"
83,143152,0.00639500893390146,0.635950192200166,-0.604592393427848,0.0701951152022101,-0.681504416059335,-0.265559781446452,-0.592922217864386,-0.218383355378856,-0.709878283447158,1.23708031698047,-0.22254013815051,-0.53466554770288,-0.226332547829318,-0.229888897270396,-0.460224351498527,-0.589214386490833,-0.306161207075601,-0.43876291057762,-0.557722385973183,-1.29317996874199,0.260367880988814,-0.987491753066518,1.51722922027969,1.64795990012582,0.0613103571518787,-0.314835204477048,0.37819156280697,-1.17282365187055,2.371395380096,1.44786087148465,1.82434974001157,-0.709746385392074,-0.736163526976911,"CD8 T"
84,166863,0.00745424706422264,0.0933400226695478,-0.617915538802137,0.0701951152022101,-0.681504416059335,-0.248933266019622,-0.592922217864386,-0.212503799824708,-0.867844491626705,0.448730096307884,-0.22254013815051,-0.53466554770288,-0.226332547829318,-0.229888009176325,-0.459868348967766,-0.485137609777214,-0.310326953743975,-0.44424484211067,-0.560226611289176,-1.44605461856033,-0.115894509650931,-0.719098669289645,1.07811512067441,1.47834358181116,-0.630370300111298,-0.893378648160241,-0.363326027909006,-1.13728626125776,2.05499890314742,0.984036334211455,1.27954124078592,-0.713948064866595,-0.736163526976911,"CD8 T"
85,30474,0.00136136066734459,1.32035318851181,0.0026193615492903,1.46533018322162,-0.518841870030001,-0.0544733480626559,-0.481284684688626,-0.188109296094438,0.521746164109477,1.92621210771445,-0.122939938126862,-0.145412473205513,-0.17844839996128,-0.164616542048104,-0.116935003760714,0.483160564910309,0.101558156405065,-0.248116144197721,0.294435644188485,0.591818821473901,1.70875423635145,0.0863434031612628,1.66042967406273,1.35977566399888,0.965592552306155,0.794944717264405,1.07421287792913,-0.357085417889412,1.51668183022472,1.95510214276739,1.89559404290028,1.65771233304705,-0.178622963976395,"CD4 T"
86,97797,0.00436887147024674,0.564344362326204,-0.594139851032707,-0.135296303397562,-0.68087349619808,-0.332000728975828,-0.588238926947682,-0.203394253187357,-0.995633551629211,0.910814987795626,-0.198333496537614,-0.515561527086028,-0.208822399645579,-0.228269052596317,-0.468279918361107,-0.273777660978642,-0.213921787895835,-0.429723742543895,-0.501190384653264,-1.12630358623221,1.01251664576148,-0.33788616600962,1.38773199167102,1.31628522184781,0.649068636836059,-0.668153860041116,-0.00645011930306681,-1.02747982056108,-0.875892135249734,1.86373037742637,1.55257230447926,2.36844495236857,-0.716017304776735,"CD4 T"
87,118554,0.00529614597874814,0.81221578862027,-0.591519550710139,0.247241158242657,-0.68087349619808,-0.332000728975828,-0.607255909873327,-0.20513863994542,-0.927256591743401,1.68046661172331,-0.225090790035651,-0.515584106814368,-0.232362023202139,-0.229447480183599,-0.47015764657704,-0.668097890771094,-0.208660176868267,-0.431071922215024,-0.501190384653264,-1.08572180777478,1.5586481906393,-0.704221200018246,1.60928249942057,0.98436030813616,0.0168247406008839,0.0362685130185513,0.655082624400219,-1.06946427829424,-0.463666709235199,1.68012932163876,1.57933771237823,2.12223286454235,-0.716017304776735,"CD4 T"
